updateDate	line	rule	project	effort	type	cleanCodeAttribute	issueStatus	flows	scope	key	severity	comments	author	cleanCodeAttributeCategory	messageFormattings	impacts	message	creationDate	quickFixAvailable	tags	codeVariants	component	prioritizedRule	textRange	debt	hash	status
2025-12-26T21:23:11-0300	20.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	5cfb6c90-0f82-44f2-b2ed-94cc2e604952	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=20.0, endLine=20.0, startOffset=0.0, endOffset=35.0}	10min	6431bf925b63c5863bcfd3c7cb59b7ea	OPEN
2025-12-26T21:23:11-0300	21.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	0f9b00fe-e512-4bc2-a24b-b0dfb4bb4182	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=21.0, endLine=21.0, startOffset=0.0, endOffset=37.0}	10min	e8f873ebc63af89218e51a32201edbf5	OPEN
2025-12-26T21:23:11-0300	21.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	620c1189-a24d-4505-afba-aab865297429	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=21.0, endLine=21.0, startOffset=0.0, endOffset=37.0}	1min	e8f873ebc63af89218e51a32201edbf5	OPEN
2025-12-26T21:23:11-0300	23.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	25552c74-5d2d-43ff-8883-ee477fb3c7b5	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=23.0, endLine=23.0, startOffset=0.0, endOffset=50.0}	1min	4b87287ea33f701977b2fb37fd69e5df	OPEN
2025-12-26T21:23:11-0300	23.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	c41f6709-bdb6-4c31-8334-1ef7b9322f55	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=23.0, endLine=23.0, startOffset=0.0, endOffset=50.0}	10min	4b87287ea33f701977b2fb37fd69e5df	OPEN
2025-12-26T21:23:11-0300	24.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	9d220260-45a1-4300-8d3e-b1477c9dba71	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=24.0, endLine=24.0, startOffset=0.0, endOffset=60.0}	10min	8a9c28cbc26c566305639ad741fb1a98	OPEN
2025-12-26T21:23:11-0300	24.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	eea3df53-76e3-4e2d-9515-988c3700ad5e	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=24.0, endLine=24.0, startOffset=0.0, endOffset=60.0}	1min	8a9c28cbc26c566305639ad741fb1a98	OPEN
2025-12-26T21:23:11-0300	25.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	38350645-1fcc-4008-a7b6-beafb23b5a74	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=25.0, endLine=25.0, startOffset=0.0, endOffset=56.0}	1min	e4509d898396bfa9b1f73e1101b2b550	OPEN
2025-12-26T21:23:11-0300	25.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	57831ae7-c43d-48d5-95ff-55fa420af414	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=25.0, endLine=25.0, startOffset=0.0, endOffset=56.0}	10min	e4509d898396bfa9b1f73e1101b2b550	OPEN
2025-12-26T21:23:11-0300	27.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	3079ec51-af87-4d8c-bc79-090e031b4466	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=27.0, endLine=27.0, startOffset=0.0, endOffset=39.0}	10min	aaabb6a1a397ec31679df84ef5734eb0	OPEN
2025-12-26T21:23:11-0300	27.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	d974ceea-4874-4e57-8e6d-acff5e37f6d0	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=27.0, endLine=27.0, startOffset=0.0, endOffset=39.0}	1min	aaabb6a1a397ec31679df84ef5734eb0	OPEN
2025-12-26T21:23:11-0300	28.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	454d5fa9-431c-4efa-afd7-bd9acafae509	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=28.0, endLine=28.0, startOffset=0.0, endOffset=45.0}	1min	c55a3b9c95e08e2070a879c2e6fafb2f	OPEN
2025-12-26T21:23:11-0300	28.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	adb80071-573b-4e50-844e-c22a8908fd04	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=28.0, endLine=28.0, startOffset=0.0, endOffset=45.0}	10min	c55a3b9c95e08e2070a879c2e6fafb2f	OPEN
2025-12-26T21:23:11-0300	30.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	24f80eb4-3130-428b-add9-6d0b89ccb47e	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=30.0, endLine=30.0, startOffset=0.0, endOffset=64.0}	10min	5a5c0e0ca3ceaf947758fa35634ac780	OPEN
2025-12-26T21:23:11-0300	30.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	55a892fd-4469-4fa1-8710-65b9ea2ef657	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=30.0, endLine=30.0, startOffset=0.0, endOffset=64.0}	1min	5a5c0e0ca3ceaf947758fa35634ac780	OPEN
2025-12-26T21:23:11-0300	31.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	78e29f0b-6af6-4671-b31f-16e0896e24e6	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=31.0, endLine=31.0, startOffset=0.0, endOffset=69.0}	10min	f0a95212855a4d1a6139f3021156a647	OPEN
2025-12-26T21:23:11-0300	31.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	b0fe6efe-df65-446e-9571-508400d253d2	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=31.0, endLine=31.0, startOffset=0.0, endOffset=69.0}	1min	f0a95212855a4d1a6139f3021156a647	OPEN
2025-12-26T21:23:11-0300	32.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	47507d0d-fcc4-42a5-acaf-84a500f1bfbc	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=32.0, endLine=32.0, startOffset=0.0, endOffset=52.0}	1min	dd7fd8e4fd4530318fc52c6dc24f24a4	OPEN
2025-12-26T21:23:11-0300	32.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	889a4197-30ac-42f2-906f-4034d10256d6	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=32.0, endLine=32.0, startOffset=0.0, endOffset=52.0}	10min	dd7fd8e4fd4530318fc52c6dc24f24a4	OPEN
2025-12-26T21:23:11-0300	33.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	15e29a99-66f1-4db0-a0cf-5e767bc48ccf	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=33.0, endLine=33.0, startOffset=0.0, endOffset=58.0}	1min	54d0cf6a8538487d02b5ae0c47274e0b	OPEN
2025-12-26T21:23:11-0300	33.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	7fc4b57f-013f-4b66-b65c-ce9e84f92093	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=33.0, endLine=33.0, startOffset=0.0, endOffset=58.0}	10min	54d0cf6a8538487d02b5ae0c47274e0b	OPEN
2025-12-26T21:23:11-0300	34.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	89c9534d-8cf4-4ed7-b43c-45950fe2d2c5	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=34.0, endLine=34.0, startOffset=0.0, endOffset=61.0}	10min	922d29b4b7e2f797622ae9ea4f5ed058	OPEN
2025-12-26T21:23:11-0300	34.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	e9b66a91-f2b7-4e18-adad-253a5f0c471c	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=34.0, endLine=34.0, startOffset=0.0, endOffset=61.0}	1min	922d29b4b7e2f797622ae9ea4f5ed058	OPEN
2025-12-26T21:23:11-0300	35.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	3464085e-65ce-43a5-a8e5-48b9281ae38a	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=35.0, endLine=35.0, startOffset=0.0, endOffset=65.0}	10min	c1cf43723b0bcfd1d9e00367ab209eee	OPEN
2025-12-26T21:23:11-0300	35.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	b5bdf751-ac2e-486b-a0db-f944c21674cc	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=35.0, endLine=35.0, startOffset=0.0, endOffset=65.0}	1min	c1cf43723b0bcfd1d9e00367ab209eee	OPEN
2025-12-26T21:23:11-0300	36.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	4ba08886-8332-40aa-ab4c-81d62a0987c8	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=36.0, endLine=36.0, startOffset=0.0, endOffset=59.0}	10min	5b090ad85c87747a5a84ee7591ea5654	OPEN
2025-12-26T21:23:11-0300	36.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	e69383d2-36e5-4530-8a1e-6968fcbfdace	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=36.0, endLine=36.0, startOffset=0.0, endOffset=59.0}	1min	5b090ad85c87747a5a84ee7591ea5654	OPEN
2025-12-26T21:23:11-0300	37.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	5a84be9a-0605-40bd-aaf8-2633bfff6fb3	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=37.0, endLine=37.0, startOffset=0.0, endOffset=63.0}	1min	6d8f2fa22eb594d6d7f467e81bb2ff42	OPEN
2025-12-26T21:23:11-0300	37.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	c6ef4156-d7b2-4c8a-95c4-f373052bd516	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=37.0, endLine=37.0, startOffset=0.0, endOffset=63.0}	10min	6d8f2fa22eb594d6d7f467e81bb2ff42	OPEN
2025-12-26T21:23:11-0300	39.0	dartanalyzer:always_specify_types	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	86af5783-2018-4001-9dfe-4c2db694195b	MAJOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Missing type annotation	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=39.0, endLine=39.0, startOffset=0.0, endOffset=46.0}	1min	51d2916b51f00d2a656ada4486cd2ab4	OPEN
2025-12-26T21:23:11-0300	39.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	9a6142ec-6ef8-4a4d-bdce-c20135e832b8	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/routes/app_routes.dart	false	{startLine=39.0, endLine=39.0, startOffset=0.0, endOffset=46.0}	10min	51d2916b51f00d2a656ada4486cd2ab4	OPEN
2025-12-26T21:23:11-0300	2.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	bd9a68a0-fe8d-4130-afd1-4d86dee5cf93	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=2.0, endLine=2.0, startOffset=0.0, endOffset=39.0}	1min	d9c48154525d174cff661ae1bec16e76	OPEN
2025-12-26T21:23:11-0300	3.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	0143e75a-298e-4c9d-905c-d9267404f87b	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=3.0, endLine=3.0, startOffset=0.0, endOffset=42.0}	1min	bd4d2c3ee8de8373b29649098d22c746	OPEN
2025-12-26T21:23:11-0300	3.0	dartanalyzer:always_use_package_imports	Economizapp-ChatGPT	5min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	92245a38-8e2a-4d27-9815-55685cb9d974	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Use 'package:' imports for files in the 'lib' directory	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=3.0, endLine=3.0, startOffset=0.0, endOffset=42.0}	5min	bd4d2c3ee8de8373b29649098d22c746	OPEN
2025-12-26T21:23:11-0300	5.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	207c94c2-b386-4a09-8ee0-1be10bf88108	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=5.0, endLine=5.0, startOffset=0.0, endOffset=51.0}	10min	398b7c6c7ff7acbb8300ebf70088e45e	OPEN
2025-12-26T21:23:11-0300	6.0	dartanalyzer:public_member_api_docs	Economizapp-ChatGPT	10min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	11d5bfb8-7f7f-4e1e-9ecb-b27ea84a9a3d	INFO			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Missing documentation for a public member	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=6.0, endLine=6.0, startOffset=0.0, endOffset=42.0}	10min	6912a259aa9675074858c34f9e847876	OPEN
2025-12-26T21:23:11-0300	13.0	dartanalyzer:always_specify_types	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	28d004cf-31fd-461b-bb0d-8d53362f311f	MAJOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Missing type annotation	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=13.0, endLine=13.0, startOffset=0.0, endOffset=45.0}	1min	c01cc242325dbab8a2e2bd13a58819d3	OPEN
2025-12-26T21:23:11-0300	17.0	dartanalyzer:unnecessary_final	Economizapp-ChatGPT	5min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	b5243cee-f44b-4c9c-a2f7-776ead821e83	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Local variables should not be marked as 'final'	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=17.0, endLine=17.0, startOffset=0.0, endOffset=41.0}	5min	830dbe9b3fca2cfaa3ba6a70c588576d	OPEN
2025-12-26T21:23:11-0300	17.0	dartanalyzer:always_specify_types	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	c0b0cff6-2004-4950-80ad-f60f448593e5	MAJOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Missing type annotation	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=17.0, endLine=17.0, startOffset=0.0, endOffset=41.0}	1min	830dbe9b3fca2cfaa3ba6a70c588576d	OPEN
2025-12-26T21:23:11-0300	20.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	229c0728-ae0e-4d62-b88a-da390050d34e	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=20.0, endLine=20.0, startOffset=0.0, endOffset=99.0}	1min	ec67f8bce676cb22341e7479dc8f7bd7	OPEN
2025-12-26T21:23:11-0300	20.0	dartanalyzer:lines_longer_than_80_chars	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	c1402f64-29cd-428f-bfc4-b6b605e36809	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	character limit	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=20.0, endLine=20.0, startOffset=0.0, endOffset=99.0}	1min	ec67f8bce676cb22341e7479dc8f7bd7	OPEN
2025-12-26T21:23:11-0300	30.0	dartanalyzer:use_build_context_synchronously	Economizapp-ChatGPT	5min	BUG	CONVENTIONAL	OPEN		MAIN	767087c2-03ac-45f2-832b-86ce887f4120	MINOR			CONSISTENT		"{softwareQuality=RELIABILITY, severity=LOW} / "	Don't use 'BuildContext's across async gaps	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=30.0, endLine=30.0, startOffset=0.0, endOffset=16.0}	5min	43ddcd6d2df988b6f54f01c77a1abc8a	OPEN
2025-12-26T21:23:11-0300	31.0	dartanalyzer:lines_longer_than_80_chars	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	04feab25-6862-46e5-b2b0-b08a88751ac8	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	character limit	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=31.0, endLine=31.0, startOffset=0.0, endOffset=84.0}	1min	ef8ce6afdaa12fa40401d66b430e027e	OPEN
2025-12-26T21:23:11-0300	31.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	7ed47e9a-5b90-4045-b1f5-bb9550016cd2	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=31.0, endLine=31.0, startOffset=0.0, endOffset=84.0}	1min	ef8ce6afdaa12fa40401d66b430e027e	OPEN
2025-12-26T21:23:11-0300	33.0	dartanalyzer:use_build_context_synchronously	Economizapp-ChatGPT	5min	BUG	CONVENTIONAL	OPEN		MAIN	5e4eb59d-3e08-4285-aafb-8b2e704a7cbe	MINOR			CONSISTENT		"{softwareQuality=RELIABILITY, severity=LOW} / "	Don't use 'BuildContext's across async gaps	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=33.0, endLine=33.0, startOffset=0.0, endOffset=29.0}	5min	3ee92f9d5d1c59cabb0b2aaf514a4af0	OPEN
2025-12-26T21:23:11-0300	34.0	dartanalyzer:avoid_catches_without_on_clauses	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	7ffb031a-28ed-4133-a757-f47758d4236b	MAJOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Catch clause should use 'on' to specify the type of exception being caught	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=34.0, endLine=34.0, startOffset=0.0, endOffset=17.0}	1min	550051ee6b000602ffe414172dfff76d	OPEN
2025-12-26T21:23:11-0300	36.0	dartanalyzer:use_build_context_synchronously	Economizapp-ChatGPT	5min	BUG	CONVENTIONAL	OPEN		MAIN	cce53401-8f8a-4a01-846a-083ed508d7a1	MINOR			CONSISTENT		"{softwareQuality=RELIABILITY, severity=LOW} / "	Don't use 'BuildContext's across async gaps	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=36.0, endLine=36.0, startOffset=0.0, endOffset=16.0}	5min	43ddcd6d2df988b6f54f01c77a1abc8a	OPEN
2025-12-26T21:23:11-0300	37.0	dartanalyzer:prefer_double_quotes	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	6d30f7e7-8d81-429c-924e-5b92dca3e84c	MINOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Unnecessary use of single quotes	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=37.0, endLine=37.0, startOffset=0.0, endOffset=73.0}	1min	e65340dc84ec382cb059c3232ae94b56	OPEN
2025-12-26T21:23:11-0300	44.0	dartanalyzer:prefer_final_parameters	Economizapp-ChatGPT	1min	CODE_SMELL	CONVENTIONAL	OPEN		MAIN	10a00a61-e878-4634-84f5-e07afe683046	MAJOR			CONSISTENT		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	The parameter 'context' should be final	2025-12-26T21:23:11-0300	false			Economizapp-ChatGPT:lib/src/screens/auth/forgot_password_screen.dart	false	{startLine=44.0, endLine=44.0, startOffset=0.0, endOffset=38.0}	1min	27bad62df76e267bd8e5158c080c6f1a	OPEN
